x	y
67063763	131433
67142734	4206
67201033	54163
67232446	392
67254800	247461
67403619	118226
67521068	9076
67541072	1533
67542709	264415
67627852	1284
67819704	14858
67832725	41142
67834310	4570
67839939	107
67974391	235
67985059	1230
68054179	144425
68190705	15406
68193801	35918
68206992	50220
68229672	118
68254549	391
68267792	10203
68277803	18063
68296533	135630
68578969	148838
68749501	1191
68778535	42363
68801850	76
68818221	128591
68833830	920
68930504	98386
68930525	132219
69022230	1947
69037549	6017
69072926	22895
69080879	19109
69103820	126
69160584	111634
69160651	74
69247109	102
69250525	271
69278328	20436
69278675	16648
69298947	108834
69325293	128
69367585	97
69391192	958
69396904	18126
69406441	112
69414246	34182
69434466	655
69452784	3411
69457941	209
69458522	3285
69463026	108415
69564724	1067
69592129	103622
69730740	83
69803316	731
69820756	2101
69835234	7887
70047790	50387
70079372	97
70193236	106
70195638	2872
70321576	5167
70503907	2022
70570958	15649
70602124	393
70615547	1021
70635249	2066
70654554	109040
70748932	5246
70758269	588
70768011	10858
70791013	474
70796597	6092
70829130	25030
70848883	888
70853239	200419
70858714	1449
70881342	11444
71063101	889
71096952	686432
71110244	5251
71147650	41393
71164770	646
71341158	555
71342324	6148
71547280	2553
71772610	80
71792638	25622
71818396	4989
71822289	296289
71858570	117
71972206	68060
72041194	460
72045183	185
72051251	79
72114258	29431
72134641	796
72140504	14956
72159807	37979
72199029	32794
72241181	31819
72266746	53201
72278867	72928
72284727	35403
72284727	91255
72340919	35558
72376113	2676
72379215	496
72398273	9757
72407778	67391
72450657	818
72465128	1135
72474326	128660
72587217	97
72589691	2155
72604399	610
72605183	7144
72608481	28439
72615810	2441
72638821	1305
72654738	11657
72664577	223
72675783	10367
72682266	639
72686179	52298
72751369	34478
72782835	15365
72899399	862
73051710	253497
73143236	283
73161779	1150
73255334	776
73319859	49406
73335260	7128
73443158	116857
73483196	748
73560014	74121
73567012	2283
73683966	30553
73730048	1664
73735431	17317
73752317	18297
73870950	2417
73873608	15607
73891409	79
73908071	20178
73925989	26149
73978923	15700
73994673	53140
74062780	1006
74069857	12694
74072454	223
74097106	1309
74100311	38230
74115396	74
74125915	3364
74152800	26427
74162340	281
74173671	3202
74179466	32802
74202705	18853
74236289	100184
74299503	5025
74303005	1339
74311516	8173
74337759	29982
74350768	13853
74365435	5777
74374678	834
74379083	11453
74409289	25179
74411357	76
74445977	15206
74461265	20038
74478070	12217
74489602	27358
74490959	70
74541177	56955
74598500	46915
74598919	479
74613194	2403
74630558	65735
74719542	6069
74748844	7359
74782057	21142
74788672	86
74812716	13043
74816223	15573
74826547	5256
74836116	7231
74840642	66
74843730	29636
74890005	12215
74899987	7135
74919791	18378
74954416	3049
74957219	64278
74976240	334
74983274	103
75012418	67
75022980	277
75023555	93908
75114261	608
75120265	298
75121536	131
75186651	318
75195643	16527
75211301	867
75225871	101
75226753	7199
75249232	176
75251743	1192
75258558	36973
75258599	11601
75268430	223
75292706	223
75299953	3013
75321397	1297
75335891	7334
75346744	418
75346955	10160
75353611	75
75355207	13424
75368155	1430
75369379	86464
75388267	562
75415249	772
75452964	984
75463251	116039
75480661	176
75512770	271
75527150	74056
75540933	273
75598083	28387
75624793	898
75636139	3101
75639085	9622
75639760	1217
75645020	423
75647906	14396
75674322	38527
75676227	936
75678548	2205
75723977	3712
75727670	10954
75737820	25502
75746769	495
75759501	2905
75762215	101
75775553	11346
75785134	221
75791470	1214
75843285	57794
75895040	263
75903859	38652
75935969	123827
75950464	681
76059837	169285
76174891	6596
76215355	96118
76230048	343
76258986	2705
76336724	5753
76339609	2455
76343642	724
76347904	557541
76472099	267
76586647	45
76736641	340
76931619	22774
76976915	296
76979245	1207
76993359	43974
77041404	42581
77043680	1481
77056895	127
77063397	1514
77067654	672
77100656	319489
77204578	523
77278465	310
77420412	65196
77484275	1332
77525540	8571
77568970	39919
77613027	207874
77641764	10525
77660052	8023
77784610	461
77787193	1482
77894684	9991
77914217	12630
77916522	5498
77916718	265
77941442	3141
77954075	9580
77976042	17016
77984036	93689
77993405	1885
78038531	65
78077808	27102
78091172	126
78104606	26939
78131498	40452
78141243	1931
78167468	78221
78250502	13655
78264086	18111
78277835	21960
78280950	1241
78290527	695
78293286	2764
78299701	224
78328352	110
78339208	2550
78340324	7907
78382573	583
78437431	64026
78480057	1764
78507564	29809
78537681	1266
78540405	12015
78565520	29750
78589123	2154
78593052	28244
78599892	122
78624119	103636
78625895	2299
78660644	74852
78661047	530
78749833	275
78752107	1267
78759203	52229
78810487	87647
78863247	483
78898840	97
78906127	683
78921058	28517
78959947	130827
78978889	7038
79114293	67
79191707	92239
79209788	84
79236332	875
79293285	4951
79311062	116371
79338730	85
79432516	39775
79559256	1049
79668342	475
79743311	158
79751689	361
79758549	214
79817349	102
79832466	1089
79833585	63795
79843547	53739
79845195	78560
79875920	2260
79898840	24863
79920195	2261
79922771	4223
79944498	1081
79960889	10558
79984151	1574
79989905	702
80014157	1551
80057425	260
80059568	78826
80152490	34457
80165923	1058
80195484	56730
80263068	78738
80344853	58723
80404350	193588
80433795	11358
80554609	8336
80580029	538
80581103	137
80663772	107
80679684	75938
80693216	492
80779343	172434
80841978	96
80896190	52678
80896191	13587
80946289	43590
80990804	2455
80997417	57
80999593	389
81000944	4845
81007033	142143
81060953	2536
81117635	706
81159575	154484
81303215	6177
81309053	15131
81324377	37661
81331217	42997
81335577	543
81392759	626
81393625	458
81403026	545
81410517	8611
81427448	327770
81554003	142778
81633887	8304
81660482	210644
81953303	42364
82010212	396
82041778	4364
82044294	83
82088594	9101
82130230	132534
82174224	162
82262810	22121
82298553	36057
82339998	9478
82355142	64934
82372196	717
82418651	15585
82430018	9136
82445719	9119
82459472	17787
82472203	224
82472993	40958
82477123	84
82519590	6823
82531653	2487
82536753	3812
82540032	15901
82540870	21505
82543201	105661
82647770	45051
82659281	50634
82691723	636
82710471	3556
82725873	13032
82726550	84
82738386	737
82744223	6067
82750564	6643
82752884	4325
82755362	50709
82755945	127
82756006	64
82809628	26481
82836946	149208
82847870	129
82925884	177560
82986207	4851
82988441	23201
83012661	49185
83016422	50933
83020115	688
83022236	2101
83022571	68212
83044368	404
83067335	81
83107407	37448
83112738	95281
83113617	950
83179182	260264
83255903	28814
83447228	171516
83616186	73
83654086	385757
83717427	96
83739784	416
83824863	91
83962176	408
84053113	26985
84080168	46437
84166547	3350
84171178	2017
84172490	9745
84186752	10633
84199311	30826
84204516	84
84205454	247
84235773	9596
84255913	102
84389729	6175
84394072	265
84394512	1003
84395179	84
84398316	13386
84401807	6199
84412773	9065
84422618	3265
84467901	247
84468965	84
84491480	9120
84500378	2004
84505463	33
84507885	8930
84513241	13709
84526781	44436
84570649	9527
84599434	7030
84600986	26811
84611689	3281
84622015	1223
84631451	16028
84631898	2090
84633874	762
84639281	15063
84642487	277
84655129	3435
84669538	47179
84685884	1063
84748635	57798
84753122	1381
84816680	56803
84852498	118
84884654	61143
84938416	107
84939617	107
84940504	630
84980440	158706
85178628	179
85181210	874
85191438	22468
85205440	29356
85209115	84
85210053	247
85240472	6699
85255369	74966
85272527	448
85380571	368788
85380596	67
85389823	62
85415228	406
85579046	1133
85619623	51326
85621264	6426
85651522	107
85701109	1663
85726115	1113
85744109	6173
85750336	2566
85754941	1297
85759323	35708
85770496	83
85770990	174
85821855	103
85825635	96
85958717	255
86078743	1050
86083345	33373
86138269	111
86139838	403
86141996	887057
86173198	73
86295649	21525
86630266	871
86914443	1713
86931559	94
86932880	13452
86938797	49630
87042054	5108
87432058	271795
87474183	107
87576929	2938
87859751	397018
88143935	231
88252730	18337
88459476	7944
88459717	52813
88467453	13321
88477871	517
88501944	3844
88511559	35117
88568287	276
88585566	19545
88608101	111
88611825	110
88621296	10987
88636153	20331
88797413	1322
88803443	71912
88877288	18339
88898683	14729
88952683	778
88960070	977
88972401	52
88989519	727
89037977	310
89041223	41597
89087078	1190
89087459	114902
89120779	62
89135547	949
89201091	678
89209869	11883
89243949	73313
89316305	18557
89326739	72
89335053	1109
89358841	1537
89361579	36909
89368017	90
89471398	25216
89505277	18758
89508961	1456
89518523	73434
89575482	55575
89579765	2533
89608789	46663
89664365	15063
89677764	13020
89687937	307
89690797	52842
89704665	751
89714232	107
89748661	2650
89752296	1198
89760591	18164
89784889	30513
89830599	64040
89834308	78575
89850637	85
89876540	746
89883931	100
89886485	107
89895006	17951
89897576	62
89936492	514
89950760	586
90001392	80815
90006755	87
90024955	1049
90074512	7696
90076424	63
90083045	19460
90102649	30797
90160604	69076
90166233	294
90206572	396
90229975	4073
90233808	12004
90249530	15953
90249556	22653
90265659	12483
90266317	48183
90275129	588
90281848	184
90281858	413
90284376	1205
90291962	3722
90293939	269
90294059	84
90295041	83
90347587	1851
90348844	354
90352245	16902
90385814	250
90388218	114026
90393490	4392
90529925	115421
90595840	608
90604225	10334
90620007	97135
90634725	309
90650631	473
90660234	4734
90717327	98839
90755243	70
90839724	1655
90855935	273
90868592	14867
90883695	12082
90902218	20367
90920218	969
90929964	2606
90930180	23914
90932586	2545
90952239	2987
90954870	8256
90966038	29592
90966345	22280
90977208	98
90998416	24188
91022619	13993
91022766	435
91029888	109
91031246	446
91031712	724
91099950	201360
91408708	196504
91532891	2205
91643017	6098
91676771	290
91742841	1115
91853695	318741
92148752	182286
92162798	9639
92281484	601
92285841	838
92393828	74901
92417547	143
92420860	1876
92470233	1314
92471654	29464
92567818	4225
92580829	19717
92592574	3889
92602910	17106
92617443	192442
92627073	342
92634305	361
92699040	25238
92711808	303
92715710	18486
92719393	348
92762757	994
92779757	1736
92795647	793
92805770	2798
92808451	607
92819598	395
92882707	16995
92883413	65818
92900189	127817
92904399	77
93035273	53932
93065586	1021
93206066	1983
93257198	3278
93286235	89
93301416	232
93312557	256927
93416850	5727
93430659	559
93589867	170933
93718542	352279
93825058	102
93837611	15371
93863109	15248
93882082	4662
93896912	116
93900701	83450
93905405	202534
94033658	520
94081098	94
94168349	403
94231538	252415
94273496	510
94600014	808
94841059	328806
94855474	1441
94855586	1426
95034384	1354
95080095	52765
95209099	118031
95225326	539
95280753	3497
95433095	74753
95463592	30179
95638346	187106
95745804	191
95990582	310409
96028089	18842
96049275	15152
96080713	3872
96110040	217322
96112628	3424
96139472	981
96171581	2759
96230897	249
96235785	919
96285068	4198
96294935	3089
96325938	14326
96333261	47
96342953	2699
96354237	49567
96388214	843
96393146	12044
96438570	5697
96441566	748
96448154	340
96448842	908
96486582	310
96496180	283
96551381	137
96756987	1610
96772005	11308
96783389	2227
96842069	316
97091262	91
97272177	47112
97295881	136214
97353497	319
97370371	151441
97472126	127
97533738	7739
97540597	20106
97572185	302366
97876289	2098
97895114	87
97960698	13141
97982509	8634
98003081	18697
98046667	246511
98074667	97
98085627	18086
98118171	150
98122563	9045
98282075	3833
98319687	551
98324273	3222
98437162	77221
98466840	573
98646951	421
98648971	315560
98660210	459
98784426	77
98880659	12877
98954149	151676
98968230	39566
99028538	2516
99098217	37377
99128832	2975
99136323	114901
99139317	6054
99157231	3910
99251362	139368
99257539	132
99257632	2384
99284625	952
99319095	529
99337857	625
99395179	1415
99396613	4703
99416584	621
99427009	4020
99497812	564
99551382	736
99565417	151050
99681786	92
99715697	17865
99751719	87
99790156	16772
99791127	1721
99791209	202
99792297	83
99807023	70126
99970215	3796
99971589	370417
99976481	4294
100074081	110
100126106	3638
100344457	5199
100372939	64976
100400395	144601
100547765	2389
100551820	103
100553529	5426
100558677	1122
100559369	43862
100560686	107
100602534	49172
100638363	95
100645434	1222
100716249	112249
100783470	1766
100846604	164
100849561	12196
100849831	15627
100861843	12527
100861924	23406
100877714	38913
100888472	635
100892859	26425
100919215	159040
101043716	5741
101050732	35335
101116603	944
101168530	2292
101175723	76210
101270817	6684
101281510	13773
101295419	10319
101297142	228061
101299656	1993
101334437	2992
101495052	516
101522597	2143
101527581	769
101562536	439
101580893	664
101613676	664
101621444	30948
101648206	107
101653598	71007
101737099	8612
101751032	43271
101771758	10232
101772300	82
101773238	276
101775463	69
101805699	988
101805720	13428
101828741	939
101842119	8206
101875964	938
101887354	414
101903154	51
101922042	1054
101926805	903
101937591	880
101954885	1528
101959848	1561
101960459	138
101961603	14941
101973524	68
101976558	2536
11555	2536
14381	3688
17052	68
17514	17682
22910	2214
29336	8986
46407	7222
47735	273
53010	4660
58059	18297
74683	279
77007	8847
84271	54590
90631	472
125737	1483
152687	1817
153892	12877
163122	2035
168679	656
172847	864
176680	843
178554	103
180453	729
185748	547
188969	40495
231134	339
234546	34426
249547	20397
268301	7680
268727	14284
283152	4064
287440	65234
367384	3144
370773	16341
382097	10864
396725	13643
401826	10662
424243	301
425619	97393
439297	101
451404	2058
525155	2253
527717	26920
535316	53
543277	90
547185	6663
560422	5107
566995	17142
566996	2500
589357	39916
629239	4878
634427	1940
636817	11658
643262	125604
648473	728
649311	18523
654611	1584
668086	6089
675666	2603
678504	1274
678645	417
680224	2647
681671	2858
684622	5823
689001	3554
692498	13332
707650	1418
710746	532
715115	4541
720581	2021
722582	4373
726936	8590
729753	11577
769119	325
769428	13943
770183	95
784974	3424
788046	12692
798041	2693
805443	8419
848525	541
853634	127685
883780	1311
898967	6258
921033	13463
968375	638
975761	5836
981808	5172
991151	9776
1064093	14639
1065240	1263
1078781	1362
1090005	6240
1103280	2182
1111627	1773
1148224	531
1153241	68531
1156976	999
1159548	629
1206560	565
1221651	3607
1223639	505
1227272	2913
1240696	1859
1256059	2940
1257339	736
1260952	2894
1273751	2772
1280161	384
1286351	2487
1294551	4616
1305547	3867
1308880	18139
1317891	4955
1329078	700
1333601	15841
1349240	2672
1351923	12191
1358900	2506
1363205	51547
1379289	135
1408834	3415
1419744	1057
1434383	10174
1437154	2162
1444934	30647
1445343	1177
1451760	894
1467673	5012
1477830	754
1485886	3096
1493344	17114
1510427	101684
1512979	1697
1528688	26893
1530715	2587
1553655	476
1576716	1656
1579242	1067
1580527	29802
1612325	65584
1625628	533
1632259	54457
1678256	24025
1688355	2182
1706183	64135
1707252	722
1713527	682
1734985	82
1751559	704
1770286	1445
1771890	1266
1773207	8502
1776712	16989
1782901	6291
1790413	4559
1795620	31575
1826941	13267
1833983	50312
1841020	2528
